
MPY: soft reboot
príjem
MicroPython v1.27.0 on 2025-12-09; Raspberry Pi Pico with RP2040
Type "help()" for more information.
OM4ATC-11,19:50:19.0,49.106888,18.440612,349.7,15.24,983.962, -109
OM4ATC-11,19:50:19.5,49.106888,18.440612,349.5,15.24,984.007, -111
OM4ATC-11,19:50:20.0,49.106884,18.440608,349.5,15.24,984.015, -109
OM4ATC-11,19:50:20.5,49.106884,18.440602,349.6,15.24,984.007, -109
OM4ATC-11,19:50:21.0,49.106884,18.4406,349.8,15.2,984.006, -109
OM4ATC-11,19:50:21.5,49.106884,18.440602,349.8,15.18,984.054, -110
OM4ATC-11,19:50:22.0,49.106872,18.440546,349.7,15.17,984.012, -112
OM4ATC-11,19:50:22.5,49.10687,18.44054,350.7,15.16,983.944, -113
OM4ATC-11,19:50:23.0,49.106864,18.44053,351.1,15.13,984.029, -114
OM4ATC-11,19:50:24.0,49.10685,18.440464,351.9,15.11,983.972, -111
OM4ATC-11,19:50:24.5,49.106844,18.440458,352.3,15.09,983.941, -111
OM4ATC-11,19:50:25.0,49.1068432,18.440452,352.4,15.09,983.967, -110
OM4ATC-11,19:50:25.5,49.1068432,18.44046,352.6,15.06,984.0, -111
OM4ATC-11,19:50:26.0,49.1068432,18.440454,352.6,15.05,983.984, -110
OM4ATC-11,19:50:26.5,49.1068432,18.44046,352.9,15.04,984.021, -111
OM4ATC-11,19:50:27.0,49.10684,18.440456,353.3,15.05,984.037, -112
OM4ATC-11,19:50:27.5,49.106836,18.440444,353.8,15.02,984.043, -112
OM4ATC-11,19:50:28.0,49.106836,18.4404432,354.3,15.0,984.065, -112
OM4ATC-11,19:50:28.5,49.106836,18.4404432,354.5,15.01,983.975, -109
OM4ATC-11,19:50:29.0,49.10683,18.440438,354.8,14.99,984.005, -110
OM4ATC-11,19:50:29.5,49.10683,18.44044,354.9,14.98,984.034, -110
OM4ATC-11,19:50:30.0,49.106828,18.440436,354.8,14.95,984.048, -108
OM4ATC-11,19:50:30.5,49.106828,18.440436,354.9,14.94,983.972, -109
OM4ATC-11,19:50:31.0,49.106824,18.440436,354.8,14.94,984.025, -110
OM4ATC-11,19:50:31.5,49.106824,18.440436,354.9,14.94,984.006, -108
OM4ATC-11,19:50:32.0,49.106824,18.440438,355.2,14.95,984.022, -109
OM4ATC-11,19:50:32.5,49.10682,18.440436,355.3,14.94,983.98, -110
OM4ATC-11,19:50:33.0,49.10682,18.440436,355.5,14.9,984.015, -110
OM4ATC-11,19:50:33.5,49.10682,18.440434,355.6,14.89,984.0, -108
OM4ATC-11,19:50:34.0,49.106816,18.44043,355.7,14.88,984.037, -109
OM4ATC-11,19:50:34.5,49.106816,18.440428,355.8,14.88,983.985, -109
OM4ATC-11,19:50:35.0,49.106816,18.440426,355.9,14.86,983.954, -108
OM4ATC-11,19:50:35.5,49.10681,18.440424,356.1,14.85,983.991, -105
OM4ATC-11,19:50:36.0,49.10681,18.440418,356.4,14.84,984.028, -107
OM4ATC-11,19:50:36.5,49.106808,18.440414,356.7,14.81,984.05, -111
OM4ATC-11,19:50:37.0,49.106804,18.44041,357.1,14.82,983.908, -113
OM4ATC-11,19:50:37.5,49.106804,18.44041,357.4,14.81,983.989, -112
OM4ATC-11,19:50:38.0,49.106804,18.440408,357.4,14.81,983.997, -113
OM4ATC-11,19:50:38.5,49.106804,18.440408,357.5,14.79,983.906, -109
OM4ATC-11,19:50:39.0,49.1068,18.440404,357.6,14.76,983.965, -109
OM4ATC-11,19:50:39.5,49.106796,18.4404,357.7,14.76,983.972, -111
OM4ATC-11,19:50:40.0,49.106796,18.440398,358.1,14.75,984.01, -110
OM4ATC-11,19:50:40.5,49.106792,18.440396,358.4,14.73,983.926, -108
OM4ATC-11,19:50:41.0,49.106792,18.44039,358.6,14.75,983.983, -108
OM4ATC-11,19:50:41.5,49.10679,18.440386,359.0,14.73,984.005, -105
OM4ATC-11,19:50:42.0,49.106784,18.44038,359.3,14.69,983.969, -106
OM4ATC-11,19:50:42.5,49.10678,18.440376,359.5,14.71,983.948, -108
OM4ATC-11,19:50:43.0,49.106776,18.440372,359.8,14.75,983.957, -101
OM4ATC-11,19:50:43.5,49.106776,18.440378,360.0,14.7,983.985, -103
OM4ATC-11,19:50:44.0,49.106776,18.44038,359.6,14.71,984.0, -106
OM4ATC-11,19:50:44.5,49.106776,18.440382,359.6,14.71,984.045, -108


